filename,level_1,grapheme,phoneme,filenameFixed,level_1,graphemeFixed,phonemeFixed
1808_-_Frases,96,ela,\k\\e~\\m\,1808_-_Frases,96,ela,'\k\\e~\\m\
1808_-_Frases,96,quem,'\m\\i\,1808_-_Frases,96,quem,\m\\i\
1808_-_Frases,96,me,\i~\.\dZ\\i\.\k\\ow\,1808_-_Frases,96,me,\i~\.\dZ\\i\'\k\\ow\
1808_-_Frases,96,o,\p\\r\\i~\.\m\\ej\.\r\\u\,1808_-_Frases,96,o,\p\\r\\i~\'\m\\ej\.\r\\u\
1808_-_Frases,96,da,\s\\e~\.\t\\e~\.\n\\a\,1808_-_Frases,96,da,\s\\e~\'\t\\e~\.\n\\a\
1808_-_Frases,96,centena,'\i\,1808_-_Frases,96,centena,\i\
1808_-_Frases,96,e,\m\\ej\.\a\,1808_-_Frases,96,e,'\m\\ej\.\a\
1808_-_Frases,96,de,\f\\o~\.\tS\\i\\s\,1808_-_Frases,96,de,'\f\\o~\.\tS\\i\\s\
1808_-_Frases,96,fontes,\k\\o~\.\s\\u\\w\.\t\\a\.\d\\a\\js\\pau\,1808_-_Frases,96,fontes,\k\\o~\.\s\\u\\w\'\t\\a\.\d\\a\\js\\pau\
1808_-_Frases,96,o,\k\\l\\a\.\s\\i\.\k\\u\,1808_-_Frases,96,o,'\k\\l\\a\.\s\\i\.\k\\u\
1808_-_Frases,96,clássico,'\k\\i~\.\J\\e~\.\t\\u\\s\\pau\,1808_-_Frases,96,clássico,\k\\i~\'\J\\e~\.\t\\u\\s\\pau\
1808_-_Frases,96,no,\b\\r\\a\.\z\\i\\w\\pau\,1808_-_Frases,96,no,\b\\r\\a\'\z\\i\\w\\pau\
1808_-_Frases,96,"Brasil,",'\d\\u\,1808_-_Frases,96,"Brasil,",\d\\u\
1808_-_Frases,96,do,\dZ\\i\.\p\\l\\o\.\m\\a\.\t\\a\,1808_-_Frases,96,do,\dZ\\i\.\p\\l\\o\'\m\\a\.\t\\a\
1808_-_Frases,96,e,\i\\s\.\t\\o\.\r\\i\.\a\.\d\\o\\X\,1808_-_Frases,96,e,\i\\s\.\t\\o\.\r\\i\.\a\'\d\\o\\X\
1808_-_Frases,96,de,\o\.\l\\i\.\v\\ej\.\r\\a\,1808_-_Frases,96,de,\o\.\l\\i\'\v\\ej\.\r\\a\
1808_-_Frases,96,Oliveira,\l\\i~\'\m\\a\\pau\,1808_-_Frases,96,Oliveira,'\l\\i~\.\m\\a\\pau\
1808_-_Frases,96,li,\e~j~\.\m\\i\\w\,1808_-_Frases,96,li,'\e~j~\.\m\\i\\w\
1808_-_Frases,96,em,\n\\o\.\v\\e\.\s\\e~\.\t\\u\\z\,1808_-_Frases,96,em,\n\\o\.\v\\e\'\s\\e~\.\t\\u\\z\
1808_-_Frases,97,autora,\E\\a\\u\.\t\\o\.\r\\a\,1808_-_Frases,97,autora,\E\\a\\u\'\t\\o\.\r\\a\
1808_-_Frases,97,vários,\v\\a\.\r\\i\\u\\s\,1808_-_Frases,97,vários,'\v\\a\.\r\\i\\u\\s\
1808_-_Frases,97,e,'\i\,1808_-_Frases,97,e,\i\
1808_-_Frases,97,artigos,\a\\X\.\tS\\i\.\g\\u\\s\,1808_-_Frases,97,artigos,\a\\X\'\tS\\i\.\g\\u\\s\
1808_-_Frases,97,sobre,\s\\o\\b\\r\\i\,1808_-_Frases,97,sobre,'\s\\o\\b\\r\\i\
1808_-_Frases,97,a,'\a\,1808_-_Frases,97,a,\a\
1808_-_Frases,97,história,\i\\s\.\t\\O\\r\\i\\a\,1808_-_Frases,97,história,\i\\s\'\t\\O\\r\\i\\a\
1808_-_Frases,97,brasileira.,\b\\r\\a\'\z\\i\.\l\\ej\.\r\\a\,1808_-_Frases,97,brasileira.,\b\\r\\a\.\z\\i\'\l\\ej\.\r\\a\
1808_-_Frases,99,é,\E\\t\\a~\.\b\\e~j~\,1808_-_Frases,99,é,\E\\t\\a~\'\b\\e~j~\
1808_-_Frases,99,também,\k\\o~\'\s\\i\.\d\\e\.\r\\a\.\d\\a\,1808_-_Frases,99,também,\k\\o~\.\s\\i\.\d\\e\'\r\\a\.\d\\a\
1808_-_Frases,99,a,\m\\a\\j\.\o\\r\,1808_-_Frases,99,a,\m\\a\\j\'\o\\r\
1808_-_Frases,99,maior,\a\\u\'\t\\o\.\r\\i\.\d\\a\.\dZ\\i\,1808_-_Frases,99,maior,\a\\u\.\t\\o\.\r\\i\'\d\\a\.\dZ\\i\
1808_-_Frases,99,na,\O\.\b\\r\\a\,1808_-_Frases,99,na,'\O\.\b\\r\\a\
1808_-_Frases,99,obra,'\d\\u\,1808_-_Frases,99,obra,\d\\u\
1808_-_Frases,99,do,\i\\s\.\t\\o\.\r\\i\.\a\.\d\\o\\X\,1808_-_Frases,99,do,\i\\s\.\t\\o\.\r\\i\.\a\'\d\\o\\X\
1808_-_Frases,99,historiador,\s\\E\\R\.\Z\\i\\u\,1808_-_Frases,99,historiador,'\s\\E\\R\.\Z\\i\\u\
1808_-_Frases,99,Sérgio,'\b\\u\.\a\\X\.\k\\i\,1808_-_Frases,99,Sérgio,\b\\u\'\a\\X\.\k\\i\
1808_-_Frases,99,de,\o\.\l\\a~\.\d\\a\,1808_-_Frases,99,de,\o\'\l\\a~\.\d\\a\
1808_-_Frases,100,Em,\e~j~\.\m\\e\.\a\.\d\\u\\s\,1808_-_Frases,100,Em,\e~j~\'\m\\e\.\a\.\d\\u\\s\
1808_-_Frases,100,de,\d\\o\\j\\s\,1808_-_Frases,100,de,'\d\\o\\j\\s\
1808_-_Frases,100,o,'\i\,1808_-_Frases,100,o,\i\
1808_-_Frases,100,currículo,\s\\E\.\tS\\i\\pau\,1808_-_Frases,100,currículo,'\s\\E\.\tS\\i\\pau\
1808_-_Frases,100,da,'\u\,1808_-_Frases,100,da,\u\
1808_-_Frases,100,"pesquisadora,",\k\\u\.\R\\i\\k\\u\.\l\\u\,1808_-_Frases,100,"pesquisadora,",\k\\u\'\R\\i\\k\\u\.\l\\u\
1808_-_Frases,100,site,\p\\e\\s\.\k\\i\.\z\\a\.\d\\o\.\r\\a\\pau\,1808_-_Frases,100,site,\p\\e\\s\.\k\\i\.\z\\a\'\d\\o\.\r\\a\\pau\
1808_-_Frases,100,Conselho,\s\\i\.\tS\\i\,1808_-_Frases,100,Conselho,'\s\\i\.\tS\\i\
1808_-_Frases,100,Nacional,'\d\\u\,1808_-_Frases,100,Nacional,\d\\u\
1808_-_Frases,100,de,\k\\o~\.\s\\e\.\L\\u\,1808_-_Frases,100,de,\k\\o~\'\s\\e\.\L\\u\
1808_-_Frases,100,Desenvolvimento,\n\\a\'\s\\i\.\o\.\n\\a\\w\,1808_-_Frases,100,Desenvolvimento,\n\\a\.\s\\i\.\o\'\n\\a\\w\
1808_-_Frases,100,e,\d\\e\.\z\\e~\.\v\\o\\w\.\v\\i~\.\m\\e~\.\t\\u\,1808_-_Frases,100,e,\d\\e\.\z\\e~\.\v\\o\\w\.\v\\i~\'\m\\e~\.\t\\u\
1808_-_Frases,100,Tecnológico,\s\\i\.\e~\.\tS\\i\\f\\i\.\k\\u\,1808_-_Frases,100,Tecnológico,\s\\i\.\e~\'\tS\\i\\f\\i\.\k\\u\
1808_-_Frases,100,registrava,\t\\e\\k\.\n\\o\.\l\\O\\Z\\i\.\k\\u\\pau\,1808_-_Frases,100,registrava,\t\\e\\k\.\n\\o\'\l\\O\\Z\\i\.\k\\u\\pau\
1808_-_Frases,100,81,\s\\e\,1808_-_Frases,100,81,'\s\\e\
1808_-_Frases,100,orientações,'\e\.\n\\i\,1808_-_Frases,100,orientações,\e\'\n\\i\
1808_-_Frases,100,de,\p\\e\,1808_-_Frases,100,de,'\p\\e\
1808_-_Frases,100,de,'\R\\e\.\Z\\i\\s\.\t\\r\\a\.\v\\a\,1808_-_Frases,100,de,\R\\e\.\Z\\i\\s\'\t\\r\\a\.\v\\a\
1808_-_Frases,100,mestrado,\o\\j\.\t\\e~\'\t\\a\,1808_-_Frases,100,mestrado,\o\\j\'\t\\e~\.\t\\a\
1808_-_Frases,100,de,\o\.\r\\i\.\e~\.\t\\a\.\s\\o~\\j~\\s\,1808_-_Frases,100,de,\o\.\r\\i\.\e~\.\t\\a\'\s\\o~\\j~\\s\
1808_-_Frases,100,concluídas,\dZ\\i\.\s\\e\\X\.\t\\a\.\s\\o~\\j~\\s\,1808_-_Frases,100,concluídas,\dZ\\i\.\s\\e\\X\.\t\\a\'\s\\o~\\j~\\s\
1808_-_Frases,100,em,\m\\e\\s\.\t\\r\\a\.\d\\u\,1808_-_Frases,100,em,\m\\e\\s\'\t\\r\\a\.\d\\u\
1808_-_Frases,100,,\t\\e\.\z\\i\\s\,1808_-_Frases,100,,'\t\\e\.\z\\i\\s\
1808_-_Frases,100,,'\dZ\\i\,1808_-_Frases,100,,\dZ\\i\
1808_-_Frases,100,,\d\\ow\.\t\\o\.\r\\a\.\d\\u\,1808_-_Frases,100,,\d\\ow\.\t\\o\'\r\\a\.\d\\u\
1808_-_Frases,100,,\e~j~\.\a~\.\d\\a\.\m\\e~\.\t\\u\,1808_-_Frases,100,,\e~j~\.\a~\'\d\\a\.\m\\e~\.\t\\u\
1808_-_Frases,101,eleito,\p\\a\'\r\\a\,1808_-_Frases,101,eleito,'\p\\a\.\r\\a\
1808_-_Frases,101,para,'\a\,1808_-_Frases,101,para,\a\
1808_-_Frases,101,a,\a\.\k\\a\.\d\\e\.\m\\i\.\a\,1808_-_Frases,101,a,\a\.\k\\a\.\d\\e\'\m\\i\.\a\
1808_-_Frases,101,Academia,\b\\r\\a\.\z\\i\.\l\\ej\'\r\\a\,1808_-_Frases,101,Academia,\b\\r\\a\.\z\\i\'\l\\ej\.\r\\a\
1808_-_Frases,101,de,\l\\E\.\t\\r\\a\\js\,1808_-_Frases,101,de,'\l\\E\.\t\\r\\a\\js\
1808_-_Frases,101,em,\m\\i\\w\,1808_-_Frases,101,em,'\m\\i\\w\
1808_-_Frases,101,"2006,",'\i\,1808_-_Frases,101,"2006,",\i\
1808_-_Frases,101,o,\d\\e\.\v\\u\,1808_-_Frases,101,o,'\d\\e\.\v\\u\
1808_-_Frases,101,acesso,'\u\,1808_-_Frases,101,acesso,\u\
1808_-_Frases,101,a,'\a\.\s\\E\.\s\\u\,1808_-_Frases,101,a,\a\'\s\\E\.\s\\u\
1808_-_Frases,101,extraordinária,\s\\u\'\a\,1808_-_Frases,101,extraordinária,'\s\\u\.\a\
1808_-_Frases,101,biblioteca.,\e\\s\.\t\\r\\a\.\w\\R\.\dZ\\i~\.\n\\a\.\r\\i\\a\,1808_-_Frases,101,biblioteca.,\e\\s\.\t\\r\\a\.\w\\R\.\dZ\\i~\'\n\\a\.\r\\i\\a\
1808_-_Frases,101,,'\b\\i\.\b\\l\\i\\o\.\t\\E\.\k\\a\,1808_-_Frases,101,,\b\\i\.\b\\l\\i\\o\'\t\\E\.\k\\a\
1808_-_Frases,102,em,\e~j~\.\s\\a~\\w~\,1808_-_Frases,102,em,'\e~j~\.\s\\a~\\w~\
1808_-_Frases,102,guarda,'\a\,1808_-_Frases,102,guarda,\a\
1808_-_Frases,102,a,\m\\a\\j\.\o\\X\,1808_-_Frases,102,a,\m\\a\\j\'\o\\X\
1808_-_Frases,102,maior,\k\\o\'\l\\e\.\s\\a~\\w~\,1808_-_Frases,102,maior,\k\\o\.\l\\e\'\s\\a~\\w~\
1808_-_Frases,102,coleção,\p\\a\\X\.\tS\\i\'\k\\u\.\l\\a\\R\,1808_-_Frases,102,coleção,\p\\a\\X\.\tS\\i\.\k\\u\'\l\\a\\R\
1808_-_Frases,102,de,\l\\i\.\v\\r\\u\\s\,1808_-_Frases,102,de,'\l\\i\.\v\\r\\u\\s\
1808_-_Frases,102,livros,'\d\\u\,1808_-_Frases,102,livros,\d\\u\
1808_-_Frases,102,do,\b\\r\\a\.\z\\i\\w\\pau\,1808_-_Frases,102,do,\b\\r\\a\'\z\\i\\w\\pau\
1808_-_Frases,102,com,\m\\a\\j\\s\,1808_-_Frases,102,com,'\m\\a\\j\\s\
1808_-_Frases,102,mais,'\dZ\\i\,1808_-_Frases,102,mais,\dZ\\i\
1808_-_Frases,102,de,\t\\r\\i~\.\t\\a\,1808_-_Frases,102,de,'\t\\r\\i~\.\t\\a\
1808_-_Frases,102,38000,'\i\,1808_-_Frases,102,38000,\i\
1808_-_Frases,102,títulos,\o\\j\.\t\\u\,1808_-_Frases,102,títulos,'\o\\j\.\t\\u\
1808_-_Frases,102,que,'\i\,1808_-_Frases,102,que,\i\
1808_-_Frases,102,incluem,\a~\.\tS\\i\.\g\\u\\s\,1808_-_Frases,102,incluem,\a~\'\tS\\i\.\g\\u\\s\
1808_-_Frases,102,primeira,\i~\.\k\\l\\u\.\e~j~\.\a\,1808_-_Frases,102,primeira,\i~\'\k\\l\\u\.\e~j~\.\a\
1808_-_Frases,102,de,\e\.\dZ\\i\.\s\\a~\\w~\,1808_-_Frases,102,de,\e\.\dZ\\i\'\s\\a~\\w~\
1808_-_Frases,102,de,\l\\u\.\z\\i\\a\.\d\\a\\js\\pau\,1808_-_Frases,102,de,\l\\u\'\z\\i\\a\.\d\\a\\js\\pau\
1808_-_Frases,103,Nazarian,\n\\a\.\z\\a\'\r\\i\.\a~\,1808_-_Frases,103,Nazarian,\n\\a\.\z\\a\.\r\\i\'\a~\
1808_-_Frases,103,muitas,\m\\u\\j~\.\t\\a\\js\,1808_-_Frases,103,muitas,'\m\\u\\j~\.\t\\a\\js\
1808_-_Frases,103,inesquecíveis,\i~\.\n\\e\\s\'\k\\e\.\s\\i\\v\\e\\j\\s\,1808_-_Frases,103,inesquecíveis,\i~\.\n\\e\\s\.\k\\e\'\s\\i\\v\\e\\j\\s\
1808_-_Frases,103,tive,\tS\\i\.\v\\i\,1808_-_Frases,103,tive,'\tS\\i\.\v\\i\
1808_-_Frases,103,oportunidade,\o\.\p\\o\\X\.\t\\u~\'\n\\i\.\d\\a\.\dZ\\i\,1808_-_Frases,103,oportunidade,\o\.\p\\o\\X\.\t\\u~\.\n\\i\'\d\\a\.\dZ\\i\
1808_-_Frases,103,"consultar,",\k\\o~\'\s\\u\\w\.\t\\a\\X\\pau\,1808_-_Frases,103,"consultar,",\k\\o~\.\s\\u\\w\'\t\\a\\X\\pau\
1808_-_Frases,103,entre,\e~\.\t\\r\\i\,1808_-_Frases,103,entre,'\e~\.\t\\r\\i\
1808_-_Frases,103,outras,\ow\'\t\\r\\a\\js\,1808_-_Frases,103,outras,'\ow\.\t\\r\\a\\js\
1808_-_Frases,103,"raridades,",\R\\a\'\r\\i\.\d\\a\.\dZ\\i\\s\\pau\,1808_-_Frases,103,"raridades,",\R\\a\.\r\\i\'\d\\a\.\dZ\\i\\s\\pau\
1808_-_Frases,103,primeiro,'\p\\r\\i~\.\m\\ej\.\r\\u\,1808_-_Frases,103,primeiro,\p\\r\\i~\'\m\\ej\.\r\\u\
1808_-_Frases,103,tratado,'\t\\r\\a\.\t\\a\.\d\\u\,1808_-_Frases,103,tratado,\t\\r\\a\'\t\\a\.\d\\u\
1808_-_Frases,103,Medicina,\m\\e\'\dZ\\i\.\s\\i~\.\n\\a\,1808_-_Frases,103,Medicina,\m\\e\.\dZ\\i\'\s\\i~\.\n\\a\
1808_-_Frases,103,publicado,\p\\u\'\b\\l\\i\.\k\\a\.\d\\u\,1808_-_Frases,103,publicado,\p\\u\.\b\\l\\i\'\k\\a\.\d\\u\
1808_-_Frases,103,"Brasil,",'\b\\r\\a\.\z\\i\\w\\pau\,1808_-_Frases,103,"Brasil,",\b\\r\\a\'\z\\i\\w\\pau\
1808_-_Frases,103,em,\e~j~\.\m\\i\\w\,1808_-_Frases,103,em,'\e~j~\.\m\\i\\w\
1808_-_Frases,103,1808,\o\\j\.\t\\o\.\s\\e~\.\t\\u\\z\,1808_-_Frases,103,1808,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\
1808_-_Frases,103,autoria,\o\\j\.\t\\u\,1808_-_Frases,103,autoria,'\o\\j\.\t\\u\
1808_-_Frases,103,de,'\dZ\\i\,1808_-_Frases,103,de,\dZ\\i\
1808_-_Frases,103,Manuel,\a\\u\.\t\\o\.\r\\i\.\a\,1808_-_Frases,103,Manuel,\a\\u\.\t\\o\'\r\\i\.\a\
1808_-_Frases,103,da,\m\\a\.\n\\u\.\E\\w\,1808_-_Frases,103,da,\m\\a\.\n\\u\'\E\\w\
1808_-_Frases,103,e,'\d\\a\,1808_-_Frases,103,e,\d\\a\
1808_-_Frases,103,a,\s\\i\\w\.\v\\a\\pau\,1808_-_Frases,103,a,'\s\\i\\w\.\v\\a\\pau\
1808_-_Frases,103,de,\e\.\dZ\\i\.\s\\a~\\w~\,1808_-_Frases,103,de,\e\.\dZ\\i\'\s\\a~\\w~\
1808_-_Frases,103,A,\o\'\r\\i\.\Z\\i~\.\n\\a\\w\,1808_-_Frases,103,A,\o\.\r\\i\.\Z\\i~\'\n\\a\\w\
1808_-_Frases,103,accurate,\k\\o~\.\s\\i\.\z\\i\,1808_-_Frases,103,accurate,\k\\o~\'\s\\i\.\z\\i\
1808_-_Frases,103,account,'\a~\.\dZ\,1808_-_Frases,103,account,\a~\.\dZ\
1808_-_Frases,103,of,\a\\k\\k\\u\.\r\\a\.\tS\\i\,1808_-_Frases,103,of,\a\\k\\k\\u\'\r\\a\.\tS\\i\
1808_-_Frases,103,"proceedings,",'\o\\f\,1808_-_Frases,103,"proceedings,",\o\\f\
1808_-_Frases,103,tenente,\p\\r\\o\.\s\\e\.\E\.\dZ\\i~\.\g\\s\\pau\,1808_-_Frases,103,tenente,\p\\r\\o\.\s\\e\'\E\.\dZ\\i~\.\g\\s\\pau\
1808_-_Frases,103,Marinha,\t\\e\.\n\\e~\.\tS\\i\,1808_-_Frases,103,Marinha,\t\\e\'\n\\e~\.\tS\\i\
1808_-_Frases,103,britânica,'\d\\a\,1808_-_Frases,103,britânica,\d\\a\
1808_-_Frases,103,Thomas,\m\\a\.\r\\i~\.\J\\a\,1808_-_Frases,103,Thomas,\m\\a\'\r\\i~\.\J\\a\
1808_-_Frases,103,"ONeill,",'\b\\r\\i\.\t\\a~\.\n\\i\.\k\\a\,1808_-_Frases,103,"ONeill,",\b\\r\\i\'\t\\a~\.\n\\i\.\k\\a\
1808_-_Frases,103,em,'\o\.\n\\e\\j\.\w\\w\\pau\,1808_-_Frases,103,em,\o\.\n\\e\\j\.\w\\w\\pau\
1808_-_Frases,103,Londres,\p\\u\.\b\\l\\i\.\k\\a\.\d\\a\,1808_-_Frases,103,Londres,\p\\u\.\b\\l\\i\'\k\\a\.\d\\a\
1808_-_Frases,103,em,\e~j~\'\l\\o~\.\d\\r\\i\\z\,1808_-_Frases,103,em,'\e~j~\.\l\\o~\.\d\\r\\i\\z\
1808_-_Frases,103,1810,\e~j~\.\a~\.\b\\a\\js\,1808_-_Frases,103,1810,'\e~j~\.\a~\.\b\\a\\js\
1808_-_Frases,103,-,\R\\e\.\l\\a\.\s\\i\.\o\.\n\\a\.\d\\a\\js\,1808_-_Frases,103,-,\R\\e\.\l\\a\.\s\\i\.\o\'\n\\a\.\d\\a\\js\
1808_-_Frases,103,relacionadas,'\b\\i\.\b\\l\\i\\o\.\g\\r\\a\.\f\\i\.\a\\pau\,1808_-_Frases,103,relacionadas,\b\\i\.\b\\l\\i\\o\.\g\\r\\a\'\f\\i\.\a\\pau\
1808_-_Frases,103,"Bibliografia,",\f\\i~\.\n\\a\\w\,1808_-_Frases,103,"Bibliografia,",\f\\i~\'\n\\a\\w\
1808_-_Frases,103,no,\d\\e\\s\.\tS\\i\,1808_-_Frases,103,no,'\d\\e\\s\.\tS\\i\
1808_-_Frases,103,final,\l\\i\.\v\\r\\u\,1808_-_Frases,103,final,'\l\\i\.\v\\r\\u\
1808_-_Frases,105,Em,\e~j~\.\m\\i\\w\,1808_-_Frases,105,Em,'\e~j~\.\m\\i\\w\
1808_-_Frases,105,"1784,",'\s\\e\.\t\\e\.\s\\e~\.\t\\u\\z\,1808_-_Frases,105,"1784,",\s\\e\.\t\\e\'\s\\e~\.\t\\u\\z\
1808_-_Frases,105,anos,\o\\j\.\t\\e~\.\t\\a\,1808_-_Frases,105,anos,\o\\j\'\t\\e~\.\t\\a\
1808_-_Frases,105,da,\k\\w\\a\.\t\\r\\u\\pau\,1808_-_Frases,105,da,'\k\\w\\a\.\t\\r\\u\\pau\
1808_-_Frases,105,menino,'\d\\a\,1808_-_Frases,105,menino,\d\\a\
1808_-_Frases,105,Bernadino,\R\\e\.\v\\o\.\l\\u\.\s\\a~\\w~\,1808_-_Frases,105,Bernadino,\R\\e\.\v\\o\.\l\\u\'\s\\a~\\w~\
1808_-_Frases,105,da,\f\\r\\a~\.\s\\e\.\z\\a\\pau\,1808_-_Frases,105,da,\f\\r\\a~\'\s\\e\.\z\\a\\pau\
1808_-_Frases,105,Botelho,\m\\e\.\n\\i~\.\n\\u\,1808_-_Frases,105,Botelho,\m\\e\'\n\\i~\.\n\\u\
1808_-_Frases,105,pastoreava,\b\\e\\R\'\n\\a\.\dZ\\i~\.\n\\u\,1808_-_Frases,105,pastoreava,\b\\e\\R\.\n\\a\'\dZ\\i~\.\n\\u\
1808_-_Frases,105,gado,\m\\O\.\tS\\t\\a\,1808_-_Frases,105,gado,'\m\\O\.\tS\\t\\a\
1808_-_Frases,105,em,'\b\\o\.\t\\e\.\L\\u\,1808_-_Frases,105,em,\b\\o\'\t\\e\.\L\\u\
1808_-_Frases,105,Monte,\p\\a\\s\'\t\\o\.\r\\e\.\a\.\v\\a\,1808_-_Frases,105,Monte,\p\\a\\s\.\t\\o\.\r\\e\'\a\.\v\\a\
1808_-_Frases,105,uma,\g\\a\.\d\\u\,1808_-_Frases,105,uma,'\g\\a\.\d\\u\
1808_-_Frases,105,regiões,\s\\a~\.\t\\u\\pau\,1808_-_Frases,105,regiões,'\s\\a~\.\t\\u\\pau\
1808_-_Frases,105,mais,'\u~\.\m\\a\,1808_-_Frases,105,mais,\u~\.\m\\a\
1808_-_Frases,105,áridas,'\d\\a\\js\,1808_-_Frases,105,áridas,\d\\a\\js\
1808_-_Frases,105,do,\R\\e\.\Z\\i\.\o~\\j~\\s\,1808_-_Frases,105,do,\R\\e\.\Z\\i\'\o~\\j~\\s\
1808_-_Frases,105,sertão,\m\\a\\j\\z\,1808_-_Frases,105,sertão,'\m\\a\\j\\z\
1808_-_Frases,105,da,\a\.\r\\i\'\d\\a\\js\,1808_-_Frases,105,da,'\a\.\r\\i\.\d\\a\\js\
1808_-_Frases,105,"Bahia,",'\d\\u\,1808_-_Frases,105,"Bahia,",\d\\u\
1808_-_Frases,105,quando,'\s\\e\\X\.\t\\a~\\w~\,1808_-_Frases,105,quando,\s\\e\\X\'\t\\a~\\w~\
1808_-_Frases,105,de,\k\\u\\a~\.\d\\u\,1808_-_Frases,105,de,'\k\\u\\a~\.\d\\u\
1808_-_Frases,105,superfície,\u~\'\m\\a\,1808_-_Frases,105,superfície,\u~\.\m\\a\
1808_-_Frases,105,"escura,",'\s\\u\.\p\\e\\X\.\f\\i\\s\\i\,1808_-_Frases,105,"escura,",\s\\u\.\p\\e\\X\'\f\\i\\s\\i\
1808_-_Frases,105,diferente,\l\\i\.\z\\a\,1808_-_Frases,105,diferente,'\l\\i\.\z\\a\
1808_-_Frases,105,toda,'\e\\s\.\k\\u\.\r\\a\\pau\,1808_-_Frases,105,toda,\e\\s\'\k\\u\.\r\\a\\pau\
1808_-_Frases,105,as,\dZ\\i\.\f\\e\.\r\\e~\.\tS\\i\,1808_-_Frases,105,as,\dZ\\i\.\f\\e\'\r\\e~\.\tS\\i\
1808_-_Frases,105,chamou,\t\\O\.\d\\a\,1808_-_Frases,105,chamou,'\t\\O\.\d\\a\
1808_-_Frases,105,atenção,'\d\\e\.\m\\a\\j\\s\\pau\,1808_-_Frases,105,atenção,\d\\e\'\m\\a\\j\\s\\pau\
1808_-_Frases,105,no,\S\\a\.\m\\ow\,1808_-_Frases,105,no,\S\\a\'\m\\ow\
1808_-_Frases,105,meio,\s\\u\'\a\,1808_-_Frases,105,meio,'\s\\u\.\a\
1808_-_Frases,105,da,\a\'\t\\e~\.\s\\a~\\w~\,1808_-_Frases,105,da,\a\.\t\\e~\'\s\\a~\\w~\
1808_-_Frases,105,pastagem.,'\n\\u\,1808_-_Frases,105,pastagem.,\n\\u\
1808_-_Frases,105,,\m\\ej\.\u\,1808_-_Frases,105,,'\m\\ej\.\u\
1808_-_Frases,105,,'\p\\a\\s\.\t\\a\.\Z\\e~j~\,1808_-_Frases,105,,\p\\a\\s\'\t\\a\.\Z\\e~j~\
1808_-_Frases,107,Em,\e~j~\.\m\\i\\w\,1808_-_Frases,107,Em,'\e~j~\.\m\\i\\w\
1808_-_Frases,107,"1810,",'\o\\j\.\t\\o\.\s\\e~\.\t\\u\\z\,1808_-_Frases,107,"1810,",\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\
1808_-_Frases,107,grupo,\d\\e\\js\\pau\,1808_-_Frases,107,grupo,'\d\\e\\js\\pau\
1808_-_Frases,107,de,'\u~\,1808_-_Frases,107,de,\u~\
1808_-_Frases,107,cientistas,\g\\r\\u\.\p\\u\,1808_-_Frases,107,cientistas,'\g\\r\\u\.\p\\u\
1808_-_Frases,107,da,'\dZ\\i\,1808_-_Frases,107,da,\dZ\\i\
1808_-_Frases,107,Sociedade,\s\\i\.\e~\.\tS\\i\\s\.\t\\a\\js\,1808_-_Frases,107,Sociedade,\s\\i\.\e~\'\tS\\i\\s\.\t\\a\\js\
1808_-_Frases,107,de,\s\\o\.\s\\i\\e\.\d\\a\.\dZ\\i\,1808_-_Frases,107,de,\s\\o\.\s\\i\\e\'\d\\a\.\dZ\\i\
1808_-_Frases,107,Londres,\R\\e\.\a\\w\,1808_-_Frases,107,Londres,\R\\e\'\a\\w\
1808_-_Frases,107,que,\l\\o~\.\d\\r\\i\\z\,1808_-_Frases,107,que,'\l\\o~\.\d\\r\\i\\z\
1808_-_Frases,107,se,'\a\.\t\\e\\s\.\t\\a\.\r\\i\.\a\,1808_-_Frases,107,se,\a\.\t\\e\\s\.\t\\a\'\r\\i\.\a\
1808_-_Frases,107,um,\t\\r\\a\.\t\\a\.\v\\a\,1808_-_Frases,107,um,\t\\r\\a\'\t\\a\.\v\\a\
1808_-_Frases,107,rocha,\m\\e\.\t\\e\.\o\.\r\\i\.\t\\u\\pau\,1808_-_Frases,107,rocha,\m\\e\.\t\\e\.\o\'\r\\i\.\t\\u\\pau\
1808_-_Frases,107,que,\R\\O\.\S\\a\,1808_-_Frases,107,que,'\R\\O\.\S\\a\
1808_-_Frases,107,se,'\e\\s\.\p\\a\.\s\\i\.\a\\w\,1808_-_Frases,107,se,\e\\s\.\p\\a\.\s\\i\'\a\\w\
1808_-_Frases,107,com,\a\.\v\\i\.\a\,1808_-_Frases,107,com,\a\'\v\\i\.\a\
1808_-_Frases,107,Terra,\s\\u\.\p\\e\\X\.\f\\i\\s\\i\,1808_-_Frases,107,Terra,\s\\u\.\p\\e\\X\'\f\\i\\s\\i\
1808_-_Frases,107,de,\t\\E\.\R\\a\,1808_-_Frases,107,de,'\t\\E\.\R\\a\
1808_-_Frases,107,viajar,'\d\\e\.\p\\o\\j\\s\,1808_-_Frases,107,viajar,\d\\e\'\p\\o\\j\\s\
1808_-_Frases,107,de,\v\\i\\a\.\Z\\a\\R\,1808_-_Frases,107,de,\v\\i\\a\'\Z\\a\\R\
1808_-_Frases,107,escuridão,\k\\i\.\l\\o\\m\\e\.\t\\r\\u\\s\,1808_-_Frases,107,escuridão,\k\\i\'\l\\o\\m\\e\.\t\\r\\u\\s\
