,grapheme,phoneme,filename
59,chegara,\S\\e\'\g\\a\.\r\\a\,Amor_de_Gato_-_Frases
59,nenhum,\n\\e\'\J\\u~\,Amor_de_Gato_-_Frases
59,correndo,\k\\o\'\R\\e~\.\d\\u\,Amor_de_Gato_-_Frases
59,em,'\e~j~\.\s\\i\\X\.\k\\u\.\l\\u\\s\,Amor_de_Gato_-_Frases
59,círculos.,,Amor_de_Gato_-_Frases
60,Orgulhe-se,\o\\R\'\g\\u\.\L\\i\,Amor_de_Gato_-_Frases
60,de,\s\\i\,Amor_de_Gato_-_Frases
60,suas,\dZ\\i\,Amor_de_Gato_-_Frases
60,peculiaridades.,'\s\\u\.\a\\js\,Amor_de_Gato_-_Frases
60,,\p\\e\.\k\\u\.\l\\i\\a\.\r\\i\'\d\\a\.\dZ\\i\\s\,Amor_de_Gato_-_Frases
61,"Cante,",'\k\\a~\.\tS\\i\\pau\,Amor_de_Gato_-_Frases
61,mesmo,'\m\\e\\z\.\m\\u\,Amor_de_Gato_-_Frases
61,desafinado.,\d\\e\.\z\\a\.\f\\i~\'\n\\a\.\d\\u\,Amor_de_Gato_-_Frases
62,Todo,'\t\\O\.\d\\u\,Amor_de_Gato_-_Frases
62,fica,'\f\\i\.\k\\a\,Amor_de_Gato_-_Frases
62,chateado,\S\\a\.\t\\e\'\a\.\d\\u\,Amor_de_Gato_-_Frases
62,vez,'\v\\e\\z\,Amor_de_Gato_-_Frases
62,em,'\e~j~\.\k\\u\\a~\.\d\\u\,Amor_de_Gato_-_Frases
62,quando.,,Amor_de_Gato_-_Frases
63,feliz,\f\\e\'\l\\i\\s\,Amor_de_Gato_-_Frases
63,seu,'\s\\e\\u\,Amor_de_Gato_-_Frases
63,jeito,'\Z\\ej\.\t\\u\,Amor_de_Gato_-_Frases
63,ser.,'\s\\e\\X\,Amor_de_Gato_-_Frases
64,capacidade,\k\\a\.\p\\a\.\s\\i\'\d\\a\.\dZ\\i\,Amor_de_Gato_-_Frases
64,rir,'\R\\i\\R\,Amor_de_Gato_-_Frases
64,si,\s\\i\,Amor_de_Gato_-_Frases
64,próprio,'\p\\r\\O\\p\\r\\i\\u\,Amor_de_Gato_-_Frases
64,tem,'\t\\e~j~\.\p\\r\\e\.\s\\u\,Amor_de_Gato_-_Frases
64,preço.,,Amor_de_Gato_-_Frases
65,Ser,'\s\\e\\R\,Amor_de_Gato_-_Frases
65,gentil,\Z\\e~\'\tS\\i\\w\,Amor_de_Gato_-_Frases
65,é,\E\\m\\a\\j\\z\,Amor_de_Gato_-_Frases
65,mais,\i~\.\p\\o\\X\'\t\\a~\.\tS\\i\,Amor_de_Gato_-_Frases
65,importante,\d\\u\,Amor_de_Gato_-_Frases
65,do,\k\\i\,Amor_de_Gato_-_Frases
65,que,'\s\\e\\r\,Amor_de_Gato_-_Frases
65,ser,\i~\.\p\\o\\X\'\t\\a~\.\tS\\i\,Amor_de_Gato_-_Frases
65,importante.,,Amor_de_Gato_-_Frases
66,Às,\a\\s\,Amor_de_Gato_-_Frases
66,é,\E\\m\\e\'\L\\O\\X\,Amor_de_Gato_-_Frases
66,melhor,\s\\e\.\g\\u\'\r\\a\\r\,Amor_de_Gato_-_Frases
66,segurar,\a\,Amor_de_Gato_-_Frases
66,a,'\l\\i~\.\g\\u\\a\,Amor_de_Gato_-_Frases
66,língua.,,Amor_de_Gato_-_Frases
67,Conte,'\k\\o~\.\tS\\i\,Amor_de_Gato_-_Frases
67,até,\a\'\t\\E\\d\\e\\z\,Amor_de_Gato_-_Frases
67,dez,'\a~\.\tS\\i\\s\,Amor_de_Gato_-_Frases
67,antes,\dZ\\i\,Amor_de_Gato_-_Frases
67,de,\k\\r\\i\.\tS\\i\'\k\\a\\X\,Amor_de_Gato_-_Frases
67,criticar.,,Amor_de_Gato_-_Frases
68,auto-satisfação,'\a\\u\.\t\\u\,Amor_de_Gato_-_Frases
68,é,\s\\a\.\tS\\i\\s\.\f\\a\'\s\\a~\\w~\,Amor_de_Gato_-_Frases
68,um,\E\\u~\,Amor_de_Gato_-_Frases
68,objetos,\o\\b\'\Z\\E\.\t\\u\\s\,Amor_de_Gato_-_Frases
68,elevados,\e\.\l\\e\'\v\\a\.\d\\u\\s\,Amor_de_Gato_-_Frases
68,da,\d\\a\,Amor_de_Gato_-_Frases
68,existência.,\e\.\z\\i\\s\'\t\\e~\.\s\\i\\a\,Amor_de_Gato_-_Frases
69,paz,'\p\\a\\z\,Amor_de_Gato_-_Frases
69,quietude,\k\\i\\e\'\t\\u\.\dZ\\i\,Amor_de_Gato_-_Frases
69,acalmar,\a\.\k\\a\\w\'\m\\a\\X\,Amor_de_Gato_-_Frases
69,alma.,'\a\\w\.\m\\a\,Amor_de_Gato_-_Frases
70,Desenvolvimento,\d\\e\.\z\\e~\.\v\\o\\w\.\v\\i~\'\m\\e~\.\t\\u\,Amor_de_Gato_-_Frases
70,Pessoal,\p\\e\.\s\\o\'\a\\w\,Amor_de_Gato_-_Frases
71,Aprenda,\a\'\p\\r\\e~\.\d\\a\,Amor_de_Gato_-_Frases
71,manter,\m\\a~\'\t\\e\\r\,Amor_de_Gato_-_Frases
71,calma,'\k\\a\\w\.\m\\a\,Amor_de_Gato_-_Frases
71,situações,\s\\i\.\t\\u\.\a\'\s\\o~\\j~\\s\,Amor_de_Gato_-_Frases
71,difíceis.,\dZ\\i\'\f\\i\\s\\e\\j\\s\,Amor_de_Gato_-_Frases
72,Agarre,\a\'\g\\a\.\R\\i\,Amor_de_Gato_-_Frases
72,oportunidades,\o\.\p\\o\\X\.\t\\u~\.\n\\i\'\d\\a\.\dZ\\i\\s\,Amor_de_Gato_-_Frases
72,aparecem.,\a\.\p\\a\'\r\\E\.\s\\e~j~\,Amor_de_Gato_-_Frases
73,aprender,\a\.\p\\r\\e~\'\d\\e\\R\,Amor_de_Gato_-_Frases
73,souber,\s\\ow\'\b\\e\\R\,Amor_de_Gato_-_Frases
73,manter-se,\m\\a~\'\t\\e\\X\,Amor_de_Gato_-_Frases
73,calado,\s\\i\,Amor_de_Gato_-_Frases
73,e,\k\\a\'\l\\a\.\d\\u\,Amor_de_Gato_-_Frases
73,ouvir.,\i\,Amor_de_Gato_-_Frases
73,,\ow\'\v\\i\\X\,Amor_de_Gato_-_Frases
74,Alimente,\a\.\l\\i~\'\m\\e~\.\tS\\i\,Amor_de_Gato_-_Frases
74,independência,\i~\.\d\\e\.\p\\e~\'\d\\e~\.\s\\i\\a\,Amor_de_Gato_-_Frases
74,espírito.,\e\\s\'\p\\i\\r\\i\.\t\\u\,Amor_de_Gato_-_Frases
75,Expresse,\e\\s\'\p\\r\\e\.\s\\i\,Amor_de_Gato_-_Frases
75,individualidade.,\i~\.\dZ\\i\.\v\\i\.\d\\u\\a\.\l\\i\'\d\\a\.\dZ\\i\,Amor_de_Gato_-_Frases
76,reprima,\R\\e\'\p\\r\\i~\.\m\\a\,Amor_de_Gato_-_Frases
76,curiosidade.,\k\\u\.\r\\i\\o\.\z\\i\'\d\\a\.\dZ\\i\,Amor_de_Gato_-_Frases
77,meta,'\m\\E\\t\\a\,Amor_de_Gato_-_Frases
77,em,\e~j~\'\a\.\p\\u\.\r\\u\\z\,Amor_de_Gato_-_Frases
77,apuros,\a\,Amor_de_Gato_-_Frases
77,à,'\t\\o\\a\,Amor_de_Gato_-_Frases
77,toa.,,Amor_de_Gato_-_Frases
78,Cuide,'\k\\u\\i\.\dZ\\i\,Amor_de_Gato_-_Frases
78,aparência.,\a\.\p\\a\'\r\\e~\.\s\\i\\a\,Amor_de_Gato_-_Frases
79,importa,\i~\'\p\\O\\X\.\t\\a\,Amor_de_Gato_-_Frases
79,quantas,'\k\\u\\a~\.\t\\a\\js\,Amor_de_Gato_-_Frases
79,vidas,'\v\\i\.\d\\a\\js\,Amor_de_Gato_-_Frases
79,possamos,\p\\o\'\s\\a~\.\m\\u\\s\,Amor_de_Gato_-_Frases
79,pensar,\p\\e~\'\s\\a\\X\,Amor_de_Gato_-_Frases
79,"temos,",'\t\\e~\.\m\\u\\s\\pau\,Amor_de_Gato_-_Frases
79,é,'\E\\n\\E\\s\.\t\\a\,Amor_de_Gato_-_Frases
79,nesta,\k\\i\,Amor_de_Gato_-_Frases
79,que,\d\\e\'\v\\e~\.\m\\u\\s\,Amor_de_Gato_-_Frases
79,devemos,'\d\\a\\r\,Amor_de_Gato_-_Frases
79,dar,\u\,Amor_de_Gato_-_Frases
79,o,'\m\\a\.\S\\i~\.\m\\u\,Amor_de_Gato_-_Frases
79,máximo,\dZ\\i\,Amor_de_Gato_-_Frases
79,de,'\n\\O\\js\,Amor_de_Gato_-_Frases
79,nós.,,Amor_de_Gato_-_Frases
80,passar,\p\\a\'\s\\a\\X\,Amor_de_Gato_-_Frases
80,só,\s\\O\\o\\b\.\s\\e\\R\'\v\\a~\.\d\\u\,Amor_de_Gato_-_Frases
80,observando,\u\,Amor_de_Gato_-_Frases
80,o,'\m\\u~\.\d\\u\,Amor_de_Gato_-_Frases
80,mundo,\Z\\i\'\r\\a\\X\\pau\,Amor_de_Gato_-_Frases
80,"girar,",'\e\.\l\\i\,Amor_de_Gato_-_Frases
80,ele,'\v\\a\\j\,Amor_de_Gato_-_Frases
80,vai,\k\\o~\.\tS\\i~\.\n\\u\'\a\\R\,Amor_de_Gato_-_Frases
80,continuar,\Z\\i\'\r\\a~\.\d\\u\,Amor_de_Gato_-_Frases
80,girando.,,Amor_de_Gato_-_Frases
81,Só,'\s\\O\\b\\E\.\b\\a\,Amor_de_Gato_-_Frases
81,beba,'\a\.\g\\u\\a\,Amor_de_Gato_-_Frases
81,água,\f\\i\\w\'\t\\r\\a\.\d\\a\,Amor_de_Gato_-_Frases
81,filtrada.,,Amor_de_Gato_-_Frases
82,curioso,\k\\u\.\r\\i\'\o\.\z\\u\,Amor_de_Gato_-_Frases
82,respeito,\R\\e\\s\'\p\\ej\.\t\\u\,Amor_de_Gato_-_Frases
82,esta,'\E\\s\.\t\\a\,Amor_de_Gato_-_Frases
82,outro,'\ow\.\t\\r\\u\,Amor_de_Gato_-_Frases
82,lado,'\l\\a\.\d\\u\,Amor_de_Gato_-_Frases
82,"cerca,",'\s\\e\\X\.\k\\a\\pau\,Amor_de_Gato_-_Frases
82,mas,\m\\a\\js\,Amor_de_Gato_-_Frases
82,evite,\e\'\v\\i\.\tS\\i\,Amor_de_Gato_-_Frases
82,invejoso.,\i~\.\v\\e\'\Z\\o\.\z\\u\,Amor_de_Gato_-_Frases
83,Concentre-se,\k\\o~\'\s\\e~\.\t\\r\\i\,Amor_de_Gato_-_Frases
83,silenciosamente,\s\\i\,Amor_de_Gato_-_Frases
83,em,\s\\i\.\l\\e~\.\s\\i\\o\.\z\\a\'\m\\e~\.\tS\\i\,Amor_de_Gato_-_Frases
83,sua,'\e~j~\.\s\\u\.\a\,Amor_de_Gato_-_Frases
83,tarefa.,\t\\a\'\r\\E\.\f\\a\,Amor_de_Gato_-_Frases
84,Todas,'\t\\O\.\d\\a\\js\,Amor_de_Gato_-_Frases
84,criaturas,\k\\r\\i\.\a\'\t\\u\.\r\\a\\js\,Amor_de_Gato_-_Frases
84,planeta,\p\\l\\a\'\n\\E\.\t\\a\,Amor_de_Gato_-_Frases
84,devem,\d\\E\.\v\\e~j~\'\s\\e\\R\\e\\s\.\p\\e\\j\.\t\\a\.\d\\a\\js\,Amor_de_Gato_-_Frases
84,ser,,Amor_de_Gato_-_Frases
84,respeitadas.,,Amor_de_Gato_-_Frases
85,"Divirta-se,",\dZ\\i\'\v\\i\\X\.\t\\a\,Amor_de_Gato_-_Frases
85,onde,\s\\i\\pau\,Amor_de_Gato_-_Frases
85,quer,'\o~\.\dZ\\i\,Amor_de_Gato_-_Frases
85,que,'\k\\e\\X\,Amor_de_Gato_-_Frases
85,você,\k\\i\,Amor_de_Gato_-_Frases
85,esteja.,\v\\o\'\s\\e\,Amor_de_Gato_-_Frases
85,,\e\\s\'\t\\e\.\Z\\a\,Amor_de_Gato_-_Frases
86,Arriscar-se,\a\.\R\\i\\s\'\k\\a\\X\,Amor_de_Gato_-_Frases
86,pode,\s\\i\,Amor_de_Gato_-_Frases
86,trazer,'\p\\O\.\dZ\\i\,Amor_de_Gato_-_Frases
86,belas,\t\\r\\a\'\z\\e\\R\,Amor_de_Gato_-_Frases
86,e,'\b\\E\.\l\\a\\js\,Amor_de_Gato_-_Frases
86,inesperadas,\i\,Amor_de_Gato_-_Frases
86,perspectivas.,\i~\.\n\\e\\s\.\p\\e\'\r\\a\.\d\\a\\js\,Amor_de_Gato_-_Frases
86,,\p\\e\\X\\s\.\p\\e\\k\'\tS\\i\.\v\\a\\js\,Amor_de_Gato_-_Frases
87,Saboreie,\s\\a\.\b\\o\'\r\\ej\.\i\,Amor_de_Gato_-_Frases
87,momentos,\m\\o\'\m\\e~\.\t\\u\\z\,Amor_de_Gato_-_Frases
87,em,\e~j~\.\k\\i\,Amor_de_Gato_-_Frases
87,que,\e\\s\.\tS\\i\'\v\\e\\X\,Amor_de_Gato_-_Frases
87,estiver,\s\\o\'\z\\i~\.\J\\u\,Amor_de_Gato_-_Frases
87,sozinho.,,Amor_de_Gato_-_Frases
88,As,\a\\js\,Amor_de_Gato_-_Frases
88,Atividades,\a\.\tS\\i\.\v\\i\'\d\\a\.\dZ\\i\\s\,Amor_de_Gato_-_Frases
88,Cotidiano.,\k\\o\.\tS\\i\.\dZ\\i\'\a~\.\n\\u\,Amor_de_Gato_-_Frases
89,Evite,\e\'\v\\i\.\tS\\i\,Amor_de_Gato_-_Frases
89,brigas.,'\b\\r\\i\.\g\\a\\js\,Amor_de_Gato_-_Frases
90,É,\E\\i~\.\p\\o\\X\'\t\\a~\.\tS\\i\,Amor_de_Gato_-_Frases
90,importante,\k\\o\.\J\\e\'\s\\e\\r\,Amor_de_Gato_-_Frases
90,conhecer,\u\,Amor_de_Gato_-_Frases
90,o,\k\\a\'\m\\i~\.\J\\u\,Amor_de_Gato_-_Frases
90,caminho,\dZ\\i\,Amor_de_Gato_-_Frases
90,de,'\k\\a\.\z\\a\,Amor_de_Gato_-_Frases
90,casa.,,Amor_de_Gato_-_Frases
91,colo,'\k\\O\.\l\\u\,Amor_de_Gato_-_Frases
91,é,'\E\\m\\u\\j~\.\t\\u\,Amor_de_Gato_-_Frases
91,muito,'\m\\a\\j\\z\,Amor_de_Gato_-_Frases
91,mais,\a\.\k\\o~\.\S\\e\'\g\\a~\.\tS\\i\,Amor_de_Gato_-_Frases
91,aconchegante,\d\\u\,Amor_de_Gato_-_Frases
91,que,\u~\,Amor_de_Gato_-_Frases
91,um,'\l\\a\\p\.\t\\o\\p\,Amor_de_Gato_-_Frases
91,laptop.,,Amor_de_Gato_-_Frases
92,Encontre,\e~\'\k\\o~\.\t\\r\\i\,Amor_de_Gato_-_Frases
92,lugarzinho,\l\\u\.\g\\a\\R\'\z\\i~\.\J\\u\,Amor_de_Gato_-_Frases
92,especial,\e\\s\.\p\\e\.\s\\i\'\a\\w\,Amor_de_Gato_-_Frases
92,passe,'\p\\a\.\s\\i\,Amor_de_Gato_-_Frases
92,nele.,'\n\\E\.\l\\i\,Amor_de_Gato_-_Frases
93,deitar,\d\\e\\j\'\t\\a\\R\,Amor_de_Gato_-_Frases
93,"sofá,",\s\\o\'\f\\a\\pau\,Amor_de_Gato_-_Frases
93,qual,'\k\\w\\a\\w\,Amor_de_Gato_-_Frases
93,é,\E\\a\,Amor_de_Gato_-_Frases
93,a,\u\.\tS\\i\.\l\\i\'\d\\a\.\dZ\\i\,Amor_de_Gato_-_Frases
93,utilidade,'\d\\e\.\l\\i\,Amor_de_Gato_-_Frases
93,dele?,,Amor_de_Gato_-_Frases
94,Apoie,\a\'\p\\o\\i\,Amor_de_Gato_-_Frases
94,causas,'\k\\a\\u\.\z\\a\\js\,Amor_de_Gato_-_Frases
94,humanitárias,\p\\r\\i~\.\s\\i\.\p\\a\\w\'\m\\e~\.\tS\\i\,Amor_de_Gato_-_Frases
94,-,\s\\i\,Amor_de_Gato_-_Frases
94,principalmente,'\f\\O\.\r\\e~j~\.\a\,Amor_de_Gato_-_Frases
94,se,\f\\a\'\v\\o\\R\,Amor_de_Gato_-_Frases
94,forem,\d\\u\\s\,Amor_de_Gato_-_Frases
94,a,'\g\\a\.\t\\u\\s\,Amor_de_Gato_-_Frases
94,favor,,Amor_de_Gato_-_Frases
94,gatos.,,Amor_de_Gato_-_Frases
95,É,\E\\dZ\\i\'\f\\i\\s\\i\\w\,Amor_de_Gato_-_Frases
95,difícil,\a\.\R\\a~\'\Z\\a\\X\,Amor_de_Gato_-_Frases
95,arranjar,\p\\r\\o\'\b\\l\\e~\.\m\\a\\js\,Amor_de_Gato_-_Frases
95,problemas,'\k\\u\\a~\.\d\\u\,Amor_de_Gato_-_Frases
95,quando,\e\\s\'\t\\a~\.\m\\u\\s\,Amor_de_Gato_-_Frases
95,estamos,\d\\o\\R\'\m\\i~\.\d\\u\,Amor_de_Gato_-_Frases
95,dormindo.,,Amor_de_Gato_-_Frases
96,aceite,\a\'\s\\ej\.\tS\\i\,Amor_de_Gato_-_Frases
96,imitações.,\i~\.\m\\i\.\t\\a\'\s\\o~\\j~\\s\,Amor_de_Gato_-_Frases
97,Nem,'\n\\e~j~\.\s\\e~\.\p\\r\\i\,Amor_de_Gato_-_Frases
97,sempre,\k\\o~\.\s\\e\'\g\\i~\.\m\\u\\z\,Amor_de_Gato_-_Frases
97,conseguimos,\a\'\k\\i\.\l\\u\,Amor_de_Gato_-_Frases
97,aquilo,\k\\i\,Amor_de_Gato_-_Frases
97,que,\k\\e\'\r\\e~\.\m\\u\\s\,Amor_de_Gato_-_Frases
97,queremos.,,Amor_de_Gato_-_Frases
98,Na,\n\\a\,Amor_de_Gato_-_Frases
98,maioria,\m\\a\\j\.\o\'\r\\i\.\a\,Amor_de_Gato_-_Frases
98,"vezes,",'\v\\E\.\z\\i\\s\\pau\,Amor_de_Gato_-_Frases
98,problemas,\p\\r\\o\'\b\\l\\e~\.\m\\a\\js\,Amor_de_Gato_-_Frases
98,são,'\s\\a~\\w~\,Amor_de_Gato_-_Frases
98,criados,\k\\r\\i\'\a\.\d\\u\\s\,Amor_de_Gato_-_Frases
98,por,\p\\o\\R\,Amor_de_Gato_-_Frases
98,nós,'\n\\O\\js\,Amor_de_Gato_-_Frases
98,mesmos.,'\m\\e\\z\.\m\\u\\s\,Amor_de_Gato_-_Frases
99,Todos,'\t\\O\.\d\\u\\s\,Amor_de_Gato_-_Frases
99,precisamos,\p\\r\\e\.\s\\i\'\z\\a~\.\m\\u\\s\,Amor_de_Gato_-_Frases
99,passar,\p\\a\'\s\\a\\r\,Amor_de_Gato_-_Frases
99,sozinhos.,\s\\o\'\z\\i~\.\J\\u\\s\,Amor_de_Gato_-_Frases
100,rápido:,'\R\\a\.\p\\i\.\d\\u\\pau\,Amor_de_Gato_-_Frases
100,nem,'\n\\e~j~\.\s\\e~\.\p\\r\\i\,Amor_de_Gato_-_Frases
100,sempre,\v\\o\'\s\\e\,Amor_de_Gato_-_Frases
100,você,\k\\o~\'\s\\E\.\g\\i\,Amor_de_Gato_-_Frases
100,consegue,\a\\js\,Amor_de_Gato_-_Frases
100,as,'\k\\o\\j\.\z\\a\\js\,Amor_de_Gato_-_Frases
100,coisas,\a\'\s\\i~\\pau\,Amor_de_Gato_-_Frases
100,"assim,",\dZ\\i\,Amor_de_Gato_-_Frases
100,de,'\m\\a~\\w~\,Amor_de_Gato_-_Frases
100,mão,\b\\e\\j\'\Z\\a\.\d\\a\,Amor_de_Gato_-_Frases
100,beijada!,,Amor_de_Gato_-_Frases
101,Esconder-se,\e\\s\.\k\\o~\'\d\\e\\X\,Amor_de_Gato_-_Frases
101,debaixo,\s\\i\,Amor_de_Gato_-_Frases
101,das,\d\\e\'\b\\a\\j\.\S\\u\,Amor_de_Gato_-_Frases
101,cobertas,\d\\a\\js\,Amor_de_Gato_-_Frases
101,não,\k\\o\'\b\\E\\X\.\t\\a\\js\,Amor_de_Gato_-_Frases
101,vai,'\n\\a~\\w~\,Amor_de_Gato_-_Frases
101,acabar,'\v\\a\\j\,Amor_de_Gato_-_Frases
101,com,\a\.\k\\a\'\b\\a\\X\,Amor_de_Gato_-_Frases
101,os,\k\\o~\,Amor_de_Gato_-_Frases
101,problemas.,\u\\s\,Amor_de_Gato_-_Frases
101,,\p\\r\\o\'\b\\l\\e~\.\m\\a\\js\,Amor_de_Gato_-_Frases
102,Ofereça,\o\.\f\\e\'\r\\e\.\s\\a\,Amor_de_Gato_-_Frases
102,ajuda,\a\'\Z\\u\.\d\\a\,Amor_de_Gato_-_Frases
102,em,\e~j~\.\s\\i\.\t\\u\'\a\.\s\\o~\\j~\\z\,Amor_de_Gato_-_Frases
102,situações,\e\\s\'\t\\r\\e~\.\m\\a\\js\,Amor_de_Gato_-_Frases
102,extremas.,,Amor_de_Gato_-_Frases
103,medo,'\m\\e\.\d\\u\,Amor_de_Gato_-_Frases
103,lá,'\l\\a\,Amor_de_Gato_-_Frases
103,fora;,'\f\\O\\r\\a\\pau\,Amor_de_Gato_-_Frases
103,ele,'\e\.\l\\i\,Amor_de_Gato_-_Frases
103,tão,'\g\\r\\a~\.\dZ\\i\,Amor_de_Gato_-_Frases
103,grande,'\k\\u\\a~\.\t\\u\,Amor_de_Gato_-_Frases
103,quanto,\p\\a\'\r\\E\.\s\\i\,Amor_de_Gato_-_Frases
103,parece!,,Amor_de_Gato_-_Frases
104,Ouça,'\ow\.\s\\a\,Amor_de_Gato_-_Frases
104,seus,'\s\\e\.\u\\s\,Amor_de_Gato_-_Frases
104,"pais,",'\p\\a\\j\\s\\pau\,Amor_de_Gato_-_Frases
104,meterá,\m\\e\.\t\\e\'\r\\a\,Amor_de_Gato_-_Frases
104,em,'\e~j~\.\t\\a~\.\t\\a\\js\,Amor_de_Gato_-_Frases
104,tantas,\e~\'\k\\r\\e~\.\k\\a\\js\,Amor_de_Gato_-_Frases
104,encrencas.,,Amor_de_Gato_-_Frases
105,Cada,'\k\\a\.\d\\a\,Amor_de_Gato_-_Frases
105,traz,'\t\\r\\a\\z\,Amor_de_Gato_-_Frases
105,novos,'\n\\O\.\v\\u\\s\,Amor_de_Gato_-_Frases
105,desafios...,\d\\e\.\z\\a\'\f\\i\.\u\\s\\pau\\pau\\pau\,Amor_de_Gato_-_Frases
105,e,\i\\s\\a\\tS\\i\\s\\f\\a\\s\\o~\\j~\\s\,Amor_de_Gato_-_Frases
105,satisfações.,,Amor_de_Gato_-_Frases
106,Aqueça-se,\a\'\k\\e\.\s\\a\,Amor_de_Gato_-_Frases
106,ao,\s\\i\,Amor_de_Gato_-_Frases
106,"sol,",\a\\w\,Amor_de_Gato_-_Frases
106,em,'\s\\O\\w\\pau\,Amor_de_Gato_-_Frases
106,meio,'\e~j~\.\m\\ej\.\u\,Amor_de_Gato_-_Frases
106,beleza,\b\\e\'\l\\e\.\z\\a\,Amor_de_Gato_-_Frases
106,volta.,'\v\\O\\w\.\t\\a\,Amor_de_Gato_-_Frases
107,1808,'\m\\i\\w\,1808_-_Frases
107,,\o\\j\.\t\\o\'\s\\e~\.\t\\u\\z\,1808_-_Frases
107,,\i\,1808_-_Frases
107,,'\o\\j\.\t\\u\,1808_-_Frases
108,Como,'\k\\o~\.\m\\u\,1808_-_Frases
108,rainha,\R\\a\'\i~\.\J\\a\,1808_-_Frases
108,"louca,",'\l\\ow\.\k\\a\\pau\,1808_-_Frases
108,príncipe,'\p\\r\\i~\.\s\\i\.\p\\i\,1808_-_Frases
108,medroso,\m\\e\'\d\\r\\o\.\z\\u\,1808_-_Frases
108,corte,'\k\\O\\X\.\tS\\i\,1808_-_Frases
108,corrupta,\k\\o\'\R\\u\\p\.\t\\a\,1808_-_Frases
108,enganaram,\e~\.\g\\a\'\n\\a\.\r\\a~\\w~\,1808_-_Frases
108,Napoleão,\n\\a\.\p\\o\.\l\\e\'\a~\\w~\,1808_-_Frases
108,mudaram,\m\\u\'\d\\a\.\r\\a~\\w~\,1808_-_Frases
108,História,\i\\s\'\t\\O\\r\\i\\a\,1808_-_Frases
108,Portugal,\p\\o\\X\.\t\\u\'\g\\a\\w\,1808_-_Frases
108,Brasil,\b\\r\\a\'\z\\i\\w\,1808_-_Frases
109,Laurentino,\l\\a\.\u\.\r\\e~\'\tS\\i~\.\n\\u\,1808_-_Frases
109,Gomes,'\g\\o~\.\m\\i\\s\,1808_-_Frases
110,Da,\d\\a\,1808_-_Frases
110,Revolução,\R\\e\.\v\\o\.\l\\u\'\s\\a~\\w~\,1808_-_Frases
110,Francesa,\f\\r\\a~\'\s\\e\.\z\\a\,1808_-_Frases
110,à,\a\,1808_-_Frases
110,Independência,\i~\.\d\\e\.\p\\e~\'\d\\e~\.\s\\i\\a\,1808_-_Frases
111,Alguns,\a\\w\'\g\\u~\\s\,1808_-_Frases
111,acontecimentos,\a\.\k\\o~\.\t\\e\.\s\\i~\'\m\\e~\.\t\\u\\s\,1808_-_Frases
111,marcaram,\m\\a\\X\'\k\\a\.\r\\a~\\w~\,1808_-_Frases
111,época,'\E\\p\\o\.\k\\a\,1808_-_Frases
111,fuga,'\f\\u\.\g\\a\,1808_-_Frases
111,família,\f\\a\'\m\\i\\l\\i\\a\,1808_-_Frases
111,real,\R\\e\'\a\\w\,1808_-_Frases
111,portuguesa,\p\\o\\X\.\t\\u\'\g\\e\.\z\\a\,1808_-_Frases
112,1789,'\m\\i\\w\,1808_-_Frases
112,,\s\\e\.\t\\e\'\s\\e~\.\t\\u\\z\,1808_-_Frases
112,,\o\\j\'\t\\e~\.\t\\a\,1808_-_Frases
112,,'\n\\O\.\v\\i\,1808_-_Frases
113,Revolucionários,\R\\e\.\v\\o\.\l\\u\.\s\\i\.\o\'\n\\a\.\r\\i\\u\\s\,1808_-_Frases
113,franceses,\f\\r\\a~\'\s\\e\.\z\\i\\s\,1808_-_Frases
113,tomam,'\t\\o~\.\m\\a~\\w~\,1808_-_Frases
113,"Bastilha,",\b\\a\\s\'\tS\\i\.\L\\a\\pau\,1808_-_Frases
113,prisão,\p\\r\\i\'\z\\a~\\w~\,1808_-_Frases
113,Paris,\p\\a\'\r\\i\\js\,1808_-_Frases
113,considerada,\k\\o~\.\s\\i\.\d\\e\'\r\\a\.\d\\a\,1808_-_Frases
113,símbolo,'\s\\i~\.\b\\o\.\l\\u\,1808_-_Frases
113,monarquia,\m\\o\.\n\\a\\X\'\k\\i\\a\,1808_-_Frases
113,absoluta,\a\\b\.\s\\o\'\l\\u\.\t\\a\,1808_-_Frases
114,George,\Z\\e\'\O\\R\.\Z\\i\,1808_-_Frases
114,Washington,\w\\a\\S\\i~\.\g\\t\\o~\,1808_-_Frases
114,é,\E\\e\'\l\\ej\.\t\\u\,1808_-_Frases
114,eleito,\p\\r\\i~\'\m\\ej\.\r\\u\,1808_-_Frases
114,primeiro,\p\\r\\e\.\z\\i\'\d\\e~\.\tS\\i\,1808_-_Frases
114,presidente,\d\\u\\z\,1808_-_Frases
114,dos,\e\\s\'\t\\a\.\d\\u\\z\,1808_-_Frases
114,Estados,\u~\'\n\\i\.\d\\u\\s\,1808_-_Frases
114,Unidos,,1808_-_Frases
115,1790,'\m\\i\\w\,1808_-_Frases
115,,\n\\o\'\v\\e~\.\t\\a\,1808_-_Frases
116,França,'\f\\r\\a~\.\s\\a\,1808_-_Frases
116,adota,\a\'\d\\O\.\t\\a\,1808_-_Frases
116,sistema,\s\\i\\s\'\t\\e~\.\m\\a\,1808_-_Frases
116,decimal,\d\\e\.\s\\i~\'\m\\a\\w\,1808_-_Frases
116,pesos,'\p\\e\.\z\\u\\z\,1808_-_Frases
116,medidas,\m\\e\'\dZ\\i\.\d\\a\\js\,1808_-_Frases
