,grapheme,phoneme,filename
107,"Em 1810, um grupo de cientistas da Sociedade Real de Londres atestaria que se tratava de um meteorito, uma rocha espacial que se havia chocado com a superfície da Terra depois de viajar milhões de quilômetros pela escuridão do universo.","e~j~'miw oj.to'se~.tuz i 'dejs, u~ 'gru.pu dZi si.e~'tSis.tajs da so.sie'da.dZi Re'aw dZi 'lo~.driz a.tes.ta'ri.a ki si tra'ta.va dZi u~ me.te.o'ri.tu, u~.ma 'RO.Sa es.pa.si'aw ki si a'vi.a So'ka.du ko~ a su.peX'fisi da 'tE.Ra de'pojs dZi via'ZaR mi'Lo~j~s dZi ki'lome.trus 'pe.la es.ku.ri'da~w~ du u~.ni'vEX.su",1808_-_Frases
108,"Com dois metros de diâmetro e mais de cinco toneladas de peso, o Meteorito de Bendegó é o maior já encontrado na América do Sul.","ko~ 'dojs 'mE.trus dZi dZi'a~.me.tru i 'majs dZi 'si~.ku to.ne'la.dajs dZi 'pe.su, u me.te.o'ri.tu dZi be~.de'gOEu maj.oR Za e~.ko~.tra'du na a'mEri.ka du 'suw",1808_-_Frases
109,Está hoje exposto no saguão do Museu Nacional do Rio de Janeiro.,es'ta 'O.Zi es'pos.tu nu sa'gua~w~ du mu'zeu na.si.o'naw du 'Ri.u dZi Za'nej.ru,1808_-_Frases
110,"Situado na Quinta da Boa Vista, a algumas centenas de metros do Estádio do Maracanã, com vista para o morro da Mangueira, este é um dos museus mais estranhos do Brasil.","si.tu'a.du na 'ki~.ta da 'boa 'vis.ta, a aw'gu~.majs se~'te~.najs dZi 'mE.trus du es'ta.dZiu du ma.ra.ka'na~, ko~ 'vis.ta 'pa.ra u 'mo.Ru da ma~'gej.ra, 'es.tSi Eu~ dus mu.ze'us 'majz es'tra~.Jus du bra'ziw",1808_-_Frases
111,"Seu acervo reúne, além do meteorito, aves e animais empalhados e vestimentas de tribos indígenas abrigadas em caixas de vidro que lembram vitrinas de lojas das cidades do interior.","'seu a'sER.vu Re'uni, a'le~j~ du me.te.o'ri.tu, 'a.viz i a.ni~'majz e~.pa'La.duz i ves.tSi~'me~.tajs dZi 'tri.buz i~'dZiZe.najs a.bri'ga.dajs e~j~'kaj.Sajs dZi 'vi.dru ki 'le~.bra~w~ vi'tri~.najs dZi 'lO.Zajs dajs si'da.dZis du i~.te.ri'oX",1808_-_Frases
112,"As peças estão distribuídas ao acaso, sem critério de organização ou identificação.","ajs 'pE.sajs es'ta~w~ dZis.tri.bu'idajs aw a'ka.zu, se~j~.kri'tEriu dZi oR.ga.ni.za'sa~w~ ow i.de~.tSi.fi.ka'sa~w~",1808_-_Frases
113,O Museu Nacional é ainda mais esquisito pelo que esconde do que pelo que exibe.,u mu'zeu na.si.o'naw Ea.i~'da 'majz es.ki'zi.tu 'pe.lu ki es'ko~.dZi du ki 'pe.lu ki e'zi.bi,1808_-_Frases
114,"O prédio que o abriga, o Palácio de São Cristóvão, foi o cenário de um dos eventos mais extraordinários da história brasileira.","u 'prEdZiu ki u a'bri.ga, u pa'la.siu dZi 'sa~w~ kris.tOva~w~, 'foj u se'na.riu dZi u~ duz e've~.tus 'majz es.tra.wR.dZi~'na.rius da is'tOria bra.zi'lej.ra",1808_-_Frases
115,Ali viveu e reinou o único soberano europeu a colocar os pés em terras americanas em mais de quatro séculos.,a'li vi'veu i Re.i~'now u 'uni.ku so.be'ra~.nu eu.ro'peu a ko.lo'kar us 'pEjs e~j~'tE.Rajs a.me.ri'ka~.najs e~j~'majs dZi 'kwa.tru 'sEku.lus,1808_-_Frases
116,"Ali, D. João VI, rei do Brasil e de Portugal, recebeu seus súditos, ministros, diplomatas e visitantes estrangeiros durante mais de uma década.","a'li, ki~'Je~.tus, Zo'a~w~ 'ses.tu, 'Rej du bra'ziw i dZi poX.tu'gaw, Re.se'beu 'se.us 'sudZi.tus, mi~'nis.trus, dZi.plo'ma.tajs i vi.zi'ta~.tSiz es.tra~.Ze'j.rus du'ra~.tSi 'majs dZi u~.ma 'dEka.da",1808_-_Frases
117,"Ali, aconteceu a transformação do Brasil colônia num país independente.","a'li, a.ko~.te'seu a tra~s.foR.ma'sa~w~ du bra'ziw ko'lonia nu~ pa'ijs i~.de.pe~'de~.tSi",1808_-_Frases
118,"Apesar de sua importância histórica, quase nada no Palácio São Cristóvão lembra a corte de Portugal no Rio de Janeiro.","a.pe'zaR dZi 'su.a i~.poX'ta~.sia is'tOri.ka, 'kwa.zi 'na.da nu pa'la.siu 'sa~w~ kris.tOva~w~ 'le~.bra a 'kOX.tSi dZi poX.tu'gaw nu 'Ri.u dZi Za'nej.ru",1808_-_Frases
119,"A construção retangular de três andares, que D. João ganhou de presente de um grande traficante de escravos ao chegar ao Brasil, em 1808, é hoje um prédio descuidado e sem memória.","a ko~s.tru'sa~w~ Re.ta~.gu'laR dZi 'trejs a~'da.ris, ki ki~'Je~.tus, Zo'a~w~ ga'Jow dZi pre'ze~.tSi dZi u~ 'gra~.dZi tra.fi'ka~.tSi dZi es'kra.vuz aw Se'gar aw bra'ziw, e~j~'miw oj.to'se~.tuz i 'oj.tu, EO'Zi u~ 'prEdZiu des.kui'da.du i se~j~.me'mOria",1808_-_Frases
120,"Nenhuma placa indica onde eram os dormitórios, a cozinha, as cavalariças e as demais dependências usadas pela família real.","ne'Ju~.ma 'pla.ka i~'dZi.ka 'o~.dZi 'e.ra~w~ us doR.mi'tOrius, a ko'zi~.Ja, ajs ka.va.la'ri.sajs i ajs de'majs de.pe~'de~.siajs u'za.dajs 'pe.la fa'milia Re'aw",1808_-_Frases
121,É como se nesse local a história tivesse sido apagada de propósito.,Eko~'mu si 'ne.si lo'kaw a is'tOria tSi've.si 'si.du a.pa'ga.da dZi pro'pOsi.tu,1808_-_Frases
122,"A mesma sensação de descaso se repete no centro do Rio de Janeiro, onde outro prédio deveria guardar lembranças importantes desse período.","a 'mez.ma se~.sa'sa~w~ dZi des'ka.zu si Re'pE.tSi nu 'se~.tru du 'Ri.u dZi Za'nej.ru, 'o~.dZi 'ow.tru 'prEdZiu de.ve'ri.a guaR'daR le~'bra~.sajs i~.poX'ta~.tSis 'de.si pe'rio.du",1808_-_Frases
123,"Localizado na Praça 15 de Novembro, em frente à estação das barcas que fazem a travessia da Baía da Guanabara em direção a Niterói, o antigo Paço Imperial é um casarão de dois andares do século XVII.","lo.ka.li'za.du na 'pra.sa 'ki~.zi dZi no've~.bru, e~j~'fre~.tSi a es.ta'sa~w~ dajs 'baX.kajs ki 'fa.ze~j~.a tra.ve'si.a da ba'ia da gua.na'ba.ra e~j~.dZi.re'sa~w~ a ni.te'rOi, u a~'tSi.gu 'pa.su i~.pe.ri'aw Eu~ ka.za.ra~w~ dZi 'dojz a~'da.ris du 'sEku.lu de.ze'sE.tSi",1808_-_Frases
124,"Foi a sede oficial do governo de D. João no Brasil, entre 1808 e 1821, mas hoje um turista desavisado poderia passar por ele sem tomar conhecimento dessa informação.","'foj a 'sEdZi o.fi.si'aw du go'veR.nu dZi ki~'Je~.tus, Zo'a~w~ nu bra'ziw, 'e~.tri 'miw oj.to'se~.tuz i 'oj.tu i 'miw oj.to'se~.tuz i 'vi~.tSi i u~, majs 'O.Zi u~ tu'ris.ta de.za.vi'za.du po.de'ri.a pa'saX por 'e.li se~j~.to'maX ko.Je.si~'me~.tu 'dE.sa i~.foR.ma'sa~w~",1808_-_Frases
125,"Com exceção de uma carruagem antiga, de madeira e sem indentificação, exposta junto à janela direita da entrada principal, nada ali faz referência a seu passado histórico.","ko~ es.se'sa~w~ dZi u~.ma ka.Ru.a.Ze~j~.a~'tSi.ga, dZi ma'dej.ra i se~j~.i~.de~.tSi.fi.ka'sa~w~, es'pOs.ta 'Zu~.tu a Za'nE.la dZi'rej.ta da e~'tra.da pri~.si'paw, 'na.da a'li 'faz Re.fe're~.sia a 'seu pa'sa.du is'tOri.ku",1808_-_Frases
126,"Na parede ao lado da carruagem, um mapa em alto-relevo mostra os prédios e arranha céus do centro do Rio de Janeiro atual.","na pa'rE.dZi aw 'la.du da ka.Ru'a.Ze~j~, u~ 'ma.pa e~j~'aw.tu Re'le.vu 'mOs.tra us 'prEdZiuz i a'Ra~.Ja 'sEus du 'se~.tru du 'Ri.u dZi Za'nej.ru a.tu'aw",1808_-_Frases
127,É uma curiosidade fora de contexto.,Eu~.ma ku.rio.zi'da.dZi 'fOra dZi ko~'tes.tu,1808_-_Frases
128,"Em se tratando do Paço Imperial, seria mais razoável que se tentasse reproduzir a cidade colonial da época em que a corte portuguesa chegou ao Brasil.","e~j~.si tra'ta~.du du 'pa.su i~.pe.ri'aw, se'ri.a 'majs Ra.zo'a.vew ki si te~'ta.si Re.pro.du'zir a si'da.dZi ko.lo.ni'aw da 'Epo.ka e~j~.ki a 'kOX.tSi poX.tu'ge.za Se'gow aw bra'ziw",1808_-_Frases
129,"Os aposentos vazios são usados de forma esporádica para eventos que, na maioria das vezes, são deslocados de contexto.","uz a.po'ze~.tus va'zi.us 'sa~w~ u'za.dus dZi 'fOR.ma es.po'ra.dZi.ka 'pa.ra e've~.tus ki, na maj.o'ri.a dajs 'vE.zis, 'sa~w~ dez.lo'ka.dus dZi ko~'tes.tu",1808_-_Frases
130,"No começo de novembro de 2005, a sala do trono no andar superior, onde D. João VI despachava com seus ministros, estava ocupada por uma exposição de artes plásticas em que rosários católicos espalhados pelo chão reproduziam o formato da genitália masculina.","nu ko'me.su dZi no've~.bru dZi 'dojs 'miw i 'si~.ku, a 'sa.la du 'tro~.nu nu a~'daX su.pe.ri'oX, 'o~.dZi ki~'Je~.tus, Zo'a~w~ 'ses.tu des.pa'Sa.va ko~ 'se.us mi~'nis.trus, es'ta.va o.ku'pa.da por u~.ma es.po.zi'sa~w~ dZi 'aX.tSis 'plas.tSi.kajs e~j~.ki Ro'za.rius ka'tOli.kuz es.pa'La.dus 'pe.lu 'Sa~w~ Re.pro.du'zi.a~w~ u foR'ma.tu da Ze.ni'ta.lia mas.ku'li~.na",1808_-_Frases
131,"Ainda que seja de natureza da arte surpreender e desafiar o senso comum, a exibição desses objetos naquele local, que por tantos anos abrigou uma das cortes mais religiosas e carolas da Europa, se resumia a uma provocação de mau gosto.","a'i~.da ki 'se.Za dZi na.tu're.za da 'aX.tSi suX.pre.e~'der i de.za.fi'ar u 'se~.su ko'mu~, a e.zi.bi'sa~w~ 'de.siz ob'ZE.tus na'ke.li lo'kaw, ki poX 'ta~.tuz 'a~.nuz a.bri'gow u~.ma dajs 'kOX.tSis 'majs Re.li.Zi'O.zajs i ka'rO.lajs da eu'rO.pa, si Re.zu~'mi.a a u~.ma pro.vo.ka'sa~w~ dZi 'mau 'gos.tu",1808_-_Frases
132,O desprezo pela conservação dos monumentos históricos nunca foi novidade no Brasil.,u des'prE.zu 'pe.la ko~.seR.va'sa~w~ dus mo.nu~'me~.tuz is'tOri.kus 'nu~.ka 'foj no.vi'da.dZi nu bra'ziw,1808_-_Frases
133,"No caso de D. João VI porém, há um aspecto adicional que acentua a sensação de esquecimento forçado que o cerca.","nu 'ka.zu dZi ki~'Je~.tus, Zo'a~w~ 'ses.tu po're~j~, 'a u~ as'pEk.tu a.dZi.si.o'naw ki a.se~'tu.a a se~.sa'sa~w~ dZi es.ke.si~'me~.tu foX'sa.du ki u 'sEX.ka",1808_-_Frases
134,"É a forma caricata com que o rei e sua corte costumam ser tratados nos livros, no cinema, no teatro e na televisão.","Ea fOR'ma ka.ri'ka.ta ko~ ki u 'Rej i 'su.a 'kOX.tSi kos'tu~.ma~w~ 'seX tra'ta.dus nus 'li.vrus, nu si~'ne~.ma, nu te'a.tru i na te.le.vi'za~w~",1808_-_Frases
135,"Um exemplo é o filme Carlota Joaquina - a princesa do Brasil, da atriz e diretora Carla Camurati.","u~ e'ze~.plu Eu fiw'mi kaR'lO.ta a pri~'se.za du bra'ziw, da a'triz i dZi.re'to.ra 'kaR.la ka.mu.ra'tSi",1808_-_Frases
136,"A rainha, que dá nome à obra, é apresentada como uma mulher histérica, pérfida e ninfomaníaca.","a Ra'i~.Ja, ki 'da 'no~.mi a 'O.bra, Ea.pre.ze~.ta'da 'ko~.mu u~.ma mu'Ler is'tEri.ka, 'pEX.fi.da i ni~.fo.ma'nia.ka",1808_-_Frases
137,"D. João, como um monarca abobalhado e glutão, incapaz de tomar uma só decisão.","ki~'Je~.tus, Zo'a~w~, 'ko~.mu u~ mo'naX.ka a.bo.ba'La.du i glu'ta~w~, i~.ka'paz dZi to'mar u~.ma sOde.si.za~w~",1808_-_Frases
138,"Enquanto escrevia este livro, perguntei a Camurati, num almoço em São Paulo, por que havia construído os personagens dessa forma.","e~'kua~.tu es.kre'vi.a 'es.tSi 'li.vru, peR.gu~'tej a ka.mu.ra'tSi, nu~ aw'mosu e~j~'sa~w~ 'pau.lu, poX ki a'vi.a ko~s.tru'idu us peX.so'na.Ze~s 'dE.sa 'fOR.ma",1808_-_Frases
139,"Porque não pude evitar, ela me respondeu.","poX'ki 'na~w~ 'pu.dZi e.vi'taX, 'E.la mi Res.po~'deu",1808_-_Frases
140,"Quando comecei a pesquisar, fui me deparando com tipos cada vez mais hilários e absurdos, a tal ponto que se tornou irresistível retratá-los assim.","'kua~.du ko.me'sej a pes.ki'zaX, fu'i mi de.pa'ra~.du ko~ 'tSi.pus 'ka.da 'vez 'majz i'la.riuz i ab'suR.dus, a 'taw 'po~.tu ki si toR'now i.Re.zis'tSivew a'si~",1808_-_Frases
141,O propósito deste livro é resgatar a história da corte portuguesa no Brasil do relativo esquecimento a que foi confinada e tentar devolver seus protagonistas à dimensão mais correta possível dos papéis que desempenharam duzentos anos atrás.,u pro'pOsi.tu 'des.tSi 'li.vru ERez.ga.tar a is'tOria da 'koX.tSi poX.tu'ge.za nu bra'ziw du Re.la'tSi.vu es.ke.si~'me~.tu a ki 'foj ko~.fi~'na.da i te~'taR de.vow'veX 'se.us pro.ta.go'nis.tajs a dZi~.me~'sa~w~ 'majs ko'RE.ta po'sivew dus pa'pEis ki de.ze~.pe'Ja.ra~w~ du'ze~.tuz 'a~.nuz a'trajs,1808_-_Frases
142,"Como se verá nos capítulos adiante, esses personagens podem ser, sim, inacreditavelmente caricatos, algo que se poderia dizer de todos os governantes que os seguiram, inclusive alguns muito atuais.","'ko~.mu si ve'ra nus ka'pitu.luz a.dZi'a~.tSi, 'e.sis peX.so'na.Ze~s pO.de~j~'seX, 'si~, i~.na.kre.dZi.ta.vew'me~.tSi ka.ri'ka.tus, 'aw.gu ki si po.de'ri.a dZi'zeR dZi 'tO.duz us go.veR'na~.tSis ki us se'gi.ra~w~, i~.klu'zi.vi aw'gu~s 'muj~.tu a.tu'ajs",1808_-_Frases
143,"Obviamente, o Brasil de D. João VI não se resume a graçolas.","ob.via'me~.tSi, u bra'ziw dZi ki~'Je~.tus, Zo'a~w~ 'ses.tu 'na~w~ si Re'zu~.mi a gra'sO.lajs",1808_-_Frases
144,"A fuga da família real para o Rio de Janeiro ocorreu num dos momentos mais apaixonantes e revolucionários do Brasil e de Portugal, em que grupos de interesse tão diversos, como monarquistas, republicanos, federalistas, separatistas, abolicionistas, traficantes e senhores de escravos, se opunham numa luta pelo poder que haveria de mudar radicalmente a história desses dois países.","a 'fu.ga da fa'milia Re'aw 'pa.ra u 'Ri.u dZi Za'nej.ru o.ko'Reu nu~ dus mo'me~.tus 'majz a.paj.So'na~.tSiz i Re.vo.lu.si.o'na.rius du bra'ziw i dZi poX.tu'gaw, e~j~.ki 'gru.pus dZi i~.te're.si 'ta~w~ dZi'vEX.sus, 'ko~.mu mo.naX'kis.tajs, Re.pu.bli'ka~.nus, fe.de.ra'lis.tajs, se.pa.ra'tSis.tajs, a.bo.li.si.o'nis.tajs, tra.fi'ka~.tSiz i se'Jo.ris dZi es'kra.vus, si o'pu~.Ja~w~ 'nu~.ma 'lu.ta 'pe.lu po'deX ki a.ve'ri.a dZi mu.daRa.dZi.kaw.me~'tSi a is'tOria 'de.sis 'dojs pa'isis",1808_-_Frases
145,"É natural, portanto, que a visão que se tem de D. João VI, Carlota Joaquina e sua corte permaneça ainda hoje contaminada pelas disputas políticas em que se envolveram.","Ena.tu.raw, poX'ta~.tu, ki a vi'za~w~ ki si te~j~.dZi ki~'Je~.tus, Zo'a~w~ 'ses.tu, kaR'lO.ta Zo.a'ki~.na i 'su.a 'kOX.tSi peR.ma'ne.sa a'i~.da 'O.Zi ko~.ta.mi~'na.da 'pe.lajs dZis'pu.tajs po'litSi.kajs e~j~.ki si e~.vow've.ra~w~",1808_-_Frases
146,Isso explica tanto a sensação de abandono que cerca os lugares frequentados pela realeza como a carga de preconceito que ainda a acompanha nas obras que inspirou.,'i.su es'pli.ka 'ta~.tu a se~.sa'sa~w~ dZi a.ba~'do~.nu ki 'sEX.ka us lu'ga.ris fre.ke~'ta.dus 'pe.la Re.a'le.za 'ko~.mu a 'kaR.ga dZi pre.ko~'sej.tu ki a'i~.da a a.ko~'pa~.Ja najs 'O.brajs ki i~s.pi'row,1808_-_Frases
147,"Um segundo objetivo deste livro, tão importante quanto o primeiro, é tornar esse pedaço da história brasileira mais acessível para leitores que se interessam pelos acontecimentos do passado, mas não estão habituados nem dispostos a decifrar rebuscada linguagem acadêmica que permeia toda a bibliografia sobre 1808 e seus desdobramentos.","u~ se'gu~.du ob.Ze'tSi.vu 'des.tSi 'li.vru, 'ta~w~ i~.poX'ta~.tSi 'kua~.tu u pri~'mej.ru, EtoR.nar 'e.si pe'da.su da is'tOria bra.zi'lej.ra 'majz a.se'sivew 'pa.ra lej'to.ris ki si i~.te'rE.sa~w~ 'pE.luz a.ko~.te.si~'me~.tus du pa'sa.du, majs 'na~w~ es'ta~w~ a.bi.tu'a.dus ne~j~.dZis'pOs.tuz a de.si.fraRe.bus.ka'da li~.gua.Ze~j~.a.ka'de.mi.ka ki peR'mej.a 'tO.da a bi.blio.gra'fi.a 'sobri 'miw oj.to'se~.tuz i 'oj.tu i 'se.us dez.do.bra'me~.tus",1808_-_Frases
148,"A obra mais importante sobre o período é o livro D. João VI no Brasil, do diplomata historiador Manuel de Oliveira Lima.","a 'O.bra 'majz i~.poX'ta~.tSi 'sobri u pe'rio.du Eu li'vru ki~'Je~.tus, Zo'a~w~ 'ses.tu nu bra'ziw, du dZi.plo'ma.ta is.to.ri.a'doR ma.nu'Ew dZi o.li'vej.ra 'li~.ma",1808_-_Frases
149,"Lançada em 1908, com duas reedições, é um estudo inigualável na profundidade do seu conteúdo, erudito e fundamental para todos os pesquisadores:","la~'sa.da e~j~'miw no.ve'se~.tuz i 'oj.tu, ko~ 'du.ajs Re.e.dZi'so~j~s, Eu~ es.tu'du i~.ni.gua'la.vew na pro.fu~.dZi'da.dZi du 'seu ko~.te'udu, e.ru'dZi.tu i fu~.da.me~'taw 'pa.ra 'tO.duz us pes.ki.za'do.ris",1808_-_Frases
150,"O estilo árido do texto de Oliveira Lima, porém, torna-o cansativo até para leitores mais familiarizados com o idioma peculiar das teses de pós-graduação.","u es'tSi.lu 'a.ri.du du 'tes.tu dZi o.li'vej.ra 'li~.ma, po're~j~, 'tOR.na u ka~.sa'tSi.vu a.tEpa'ra lej'to.ris 'majs fa.mi.lia.ri'za.dus ko~ u i.dZi'o~.ma pe.ku.li'aR dajs 'te.zis dZi 'pOjs gra.du.a'sa~w~",1808_-_Frases
151,"Curiosamente, os dois livros de leitura acessível mais recentes sobre o tema foram publicados originalmente em inglês: Empire adrift, do jornalista australiano Patrick Wilcken, e Tropical Versailles, da historiadora americana Kirsten Schultz.","ku.rio.za'me~.tSi, us 'dojs 'li.vrus dZi lej'tu.ra a.se'sivew 'majs Re'se~.tSis 'sobri u 'te~.ma 'fO.ra~w~ pu.bli'ka.duz o.ri.Zi~.naw'me~.tSi e~j~.i~'glejs, e~'pi.ri 'a.drif.tS, du ZoR.na'lis.ta aus.tra.li'a~.nu 'pa.trik.k wiw'kke~, i tro.pi'kaw veX'saj.wlis, da is.to.ri.a'do.ra a.me.ri'ka~.na kiXs'te~ sSuw.tSs",1808_-_Frases
152,"Além da linguagem excessivamente acadêmica, os livros de História que tratam desse período apresentam uma intrigante questão semântica.","a'le~j~ da li~.gua.Ze~j~.es.se.si.va'me~.tSi a.ka'de.mi.ka, us 'li.vrus dZi is'tOria ki 'tra.ta~w~ 'de.si pe'rio.du a.pre'ze~.ta~w~ u~.ma i~.tri'ga~.tSi kes'ta~w~ se'ma~.tSi.ka",1808_-_Frases
153,A corte portuguesa mudou ou fugiu para o Brasil?,a 'kOX.tSi poX.tu'ge.za mu'dow ow fu'Ziu 'pa.ra u bra'ziw,1808_-_Frases
154,"Qual seria o termo adequado para definir o que aconteceu entre novembro de 1807 e julho de 1821, datas de partida e do retorno de D. João VI a Portugal?","'kwaw se'ri.a u 'tER.mu a.de'kwa.du 'pa.ra de.fi~'nir u ki a.ko~.te'seu 'e~.tri no've~.bru dZi 'miw oj.to'se~.tuz i 'sE.tSi i 'Zu.Lu dZi 'miw oj.to'se~.tuz i 'vi~.tSi i u~, 'da.tajs dZi paX'tSi.da i du Re'toR.nu dZi ki~'Je~.tus, Zo'a~w~ 'ses.tu a poX.tu'gaw",1808_-_Frases
155,Os historiadores nunca chegaram a um acordo.,uz is.to.ri.a'do.ris 'nu~.ka Se'ga.ra~w~ a u~ a'koR.du,1808_-_Frases
156,Oliveira Lima se refere transladação da corte.,o.li'vej.ra 'li~.ma si Re'fE.ri tra~z.la.da'sa~w~ da 'kOX.tSi,1808_-_Frases
157,Luiz Norton chama de transferência voluntária ou de transposição da sede portuguesa.,lu'iz noX'to~ 'Sa~.ma dZi tra~s.fe're~.sia vo.lu~'ta.ria ow dZi tra~s.po.zi'sa~w~ da 'sEdZi poX.tu'ge.za,1808_-_Frases
158,Ângelo Pereira fala em retirada da família real para o Brasil.,'a~.ZE.lu pe'rej.ra 'fa.la e~j~.Re.tSi'ra.da da fa'milia Re'aw 'pa.ra u bra'ziw,1808_-_Frases
159,Tobias Monteiro trata de transplantação.,to'bi.ajs mo~'tej.ru 'tra.ta dZi tra~s.pla~.ta'sa~w~,1808_-_Frases
160,Outros usam expressões como transmigração ou mudança.,'ow.truz 'u.za~w~ es.pre'so~j~s 'ko~.mu tra~z.mi.gra'sa~w~ ow mu'da~.sa,1808_-_Frases
161,"Este livro chama o evento de fuga, substantivo adotado igualmente pelos historiadores Pereira da Silva, Jurandir Malerba e Lília Moritz Schwarcz, entre outros.","'es.tSi 'li.vru 'Sa~.ma u e've~.tu dZi 'fu.ga, subs.ta~'tSi.vu a.do'ta.du i.guaw'me~.tSi 'pE.luz is.to.ri.a'do.ris pe'rej.ra da 'siw.va, Zu.ra~'dZiR ma'lER.ba i 'lilia mo.ritS.s sSwaX.ks, 'e~.tri 'ow.trus",1808_-_Frases
162,"A mudança da corte para o Brasil era um plano muito antigo em Portugal, mas em 1807 o príncipe regente não tinha escolha: ou fugia ou muito provavelmente seria preso e deposto por Napoleão Bonaparte, como aconteceu alguns meses mais tarde com a monarquia espanhola.","a mu'da~.sa da 'kOX.tSi 'pa.ra u bra'ziw 'e.ra u~ 'pla~.nu 'muj~.tu a~'tSi.gu e~j~.poX.tu'gaw, majs e~j~'miw oj.to'se~.tuz i 'sE.tSi u 'pri~.si.pi Re'Ze~.tSi 'na~w~ 'tSi~.Ja es'ko.La, ow fu'Zi.a ow 'muj~.tu pro.va.vew'me~.tSi se'ri.a 'pre.zu i de'pos.tu poR na.po.le'a~w~ bo.na'paX.tSi, 'ko~.mu a.ko~.te'seu aw'gu~s 'me.zis 'majs 'taR.dZi ko~ a mo.naX'kia es.pa'JO.la",1808_-_Frases
163,"Se não havia alternativa, também não se justifica o uso de malabarismos semânticos para amenizar ou disfarçar o que de fato ocorreu: uma fuga pura e simples, apressada, atabalhoada, sujeita a erros e improvisações.","si 'na~w~ a'vi.a aw.teR.na'tSi.va, ta~'be~j~ 'na~w~ si Zus.tSi'fi.ka u 'u.zu dZi ma.la.ba'riz.mus se'ma~.tSi.kus 'pa.ra a.me.ni'zar ow dZis.faX'sar u ki dZi 'fa.tu o.ko'Reu, u~.ma 'fu.ga 'pu.ra i 'si~.plis, a.pre'sa.da, a.ta.ba.Lo'a.da, su'Zej.ta a 'e.Ruz i i~.pro.vi.za'so~j~s",1808_-_Frases
164,"A pressa foi tanta que, na confusão da partida, centenas de caixas repletas de prata das igrejas e milhares de volumes da preciosa Biblioteca Real, entre outras coisas, ficaram esquecidos no cais de Belém, em Lisboa.","a 'prE.sa 'foj 'ta~.ta ki, na ko~.fu'za~w~ da paX'tSi.da, se~'te~.najs dZi 'kaj.Sajs Re'plE.tajs dZi 'pra.ta dajs i'gre.Zajs i mi'La.ris dZi vo'lu~.mis da pre.si'O.za bi.blio'tE.ka Re'aw, 'e~.tri 'ow.trajs 'koj.zajs, fi'ka.ra~w~ es.ke'si.dus nu 'kajs dZi be'le~j~, e~j~.liz'boa",1808_-_Frases
165,A prata seria derretida pelos invasores franceses e recuperada pelos ingleses alguns meses mais tarde.,a 'pra.ta se'ri.a de.Re'tSi.da 'pE.luz i~.va'zo.ris fra~'se.ziz i Re.ku.pe'ra.da 'pE.luz i~'gle.ziz aw'gu~s 'me.zis 'majs 'taR.dZi,1808_-_Frases
166,Os livros só chegariam ao Brasil em 1811.,us 'li.vrus sOSe.ga.ri'a~w~ aw bra'ziw e~j~'miw oj.to'se~.tuz i 'o~.zi,1808_-_Frases
167,"Os acontecimentos do passado são imutáveis, mas a sua interpretação depende do incansável trabalho de investigação dos pesquisadores e também do julgamento dos leitores dos livros de História.","uz a.ko~.te.si~'me~.tus du pa'sa.du 'sa~w~ i~.mu'ta.vejs, majs a 'su.a i~.teX.pre.ta'sa~w~ de'pe~.dZi du i~.ka~'sa.vew tra'ba.Lu dZi i~.ves.tSi.ga'sa~w~ dus pes.ki.za'do.riz i ta~'be~j~ du Zuw.ga'me~.tu dus lej'to.ris dus 'li.vrus dZi is'tOria",1808_-_Frases
168,"Em 1864, ao apresentar sua monumental obra História da fundação do imperio brasileiro, em sete volumes, J. M. Pereira da Silva escreveu a seguinte observação a respeito do caráter transitório das verdades históricas:","e~j~'miw oj.to'se~.tuz i se'se~.ta i 'kwa.tru, aw a.pre.ze~'taX 'su.a mo.nu~.me~'taw 'O.bra is'tOria da fu~.da'sa~w~ du i~.pe'ri.u bra.zi'lej.ru, e~j~'sE.tSi vo'lu~.mis, Z, 'miw, pe'rej.ra da 'siw.va es.kre'veu a se'gi~.tSi ob.seR.va'sa~w~ a Res'pej.tu du ka'ra.teX tra~.zi'tOriu dajs veR'da.dZiz is'tOri.kajs",1808_-_Frases
169,"Pesquisei, estudei, meditei, e comparei impressos e manuscritos, tradições orais e papéis do Estado.","pes.ki'zej, es.tu'dej, me.dZi'tej, i ko~.pa'rej i~'prE.suz i ma.nus'kri.tus, tra.dZi'so~j~z o'rajz i pa'pEis du es'ta.du",1808_-_Frases
170,"Esforcei-me para tirar a limpo a verdade, separando-a do que pudesse obscurecê-la.","es.foX'sej mi 'pa.ra tSi'rar a 'li~.pu a veR'da.dZi, se.pa'ra~.du a du ki pu'de.si",1808_-_Frases
171,"Com o andar dos tempos e o encontro de novos subsídios, haverá de certo o que modificar e depurar ainda nesta história.","ko~ u a~'daR dus 'te~.puz i u e~'ko~.tru dZi 'nO.vus sub'sidZius, a.ve'ra dZi 'sEX.tu u ki mo.dZi.fi'kar i de.pu'rar a'i~.da 'nEs.ta is'tOria",1808_-_Frases
